country,year,suicides_no,population,suicides/100k,latitude,longitude
Albania,1987,73,2709600,2.6941245940360203,41.153332,20.168331
Albania,1988,63,2764300,2.279057989364396,41.153332,20.168331
Albania,1989,68,2803100,2.4258856266276623,41.153332,20.168331
Albania,1992,47,2822500,1.6651904340124002,41.153332,20.168331
Albania,1993,73,2807300,2.60036333843907,41.153332,20.168331
Albania,1994,50,2849300,1.7548169725897587,41.153332,20.168331
Albania,1995,88,2903400,3.03092925535579,41.153332,20.168331
Albania,1996,89,2940200,3.0270049656485956,41.153332,20.168331
Albania,1997,170,2977300,5.709871359957008,41.153332,20.168331
Albania,1998,154,3012700,5.111693829455306,41.153332,20.168331
Albania,1999,139,3029700,4.587912994685943,41.153332,20.168331
Albania,2000,54,2796300,1.931123270035404,41.153332,20.168331
Albania,2001,119,2799349,4.250988354792489,41.153332,20.168331
Albania,2002,133,2818839,4.718254572183796,41.153332,20.168331
Albania,2003,124,2843929,4.360165109607167,41.153332,20.168331
Albania,2004,146,2874991,5.078276766779444,41.153332,20.168331
Albania,2005,0,2783320,0.0,41.153332,20.168331
Albania,2006,0,2780176,0.0,41.153332,20.168331
Albania,2007,124,2770344,4.47597843444713,41.153332,20.168331
Albania,2008,160,2757059,5.803285312356391,41.153332,20.168331
Albania,2009,0,2745735,0.0,41.153332,20.168331
Albania,2010,96,2736025,3.5087398689704954,41.153332,20.168331
Antigua and Barbuda,1985,0,62574,0.0,17.060816,-61.796428
Antigua and Barbuda,1986,0,61270,0.0,17.060816,-61.796428
Antigua and Barbuda,1987,0,60261,0.0,17.060816,-61.796428
Antigua and Barbuda,1988,0,59564,0.0,17.060816,-61.796428
Antigua and Barbuda,1989,0,59238,0.0,17.060816,-61.796428
Antigua and Barbuda,1990,1,59334,1.6853743216368355,17.060816,-61.796428
Antigua and Barbuda,1991,0,60394,0.0,17.060816,-61.796428
Antigua and Barbuda,1992,0,61741,0.0,17.060816,-61.796428
Antigua and Barbuda,1993,1,63315,1.5794045644791912,17.060816,-61.796428
Antigua and Barbuda,1994,0,65044,0.0,17.060816,-61.796428
Antigua and Barbuda,1995,0,66846,0.0,17.060816,-61.796428
Antigua and Barbuda,1998,0,72225,0.0,17.060816,-61.796428
Antigua and Barbuda,1999,0,73832,0.0,17.060816,-61.796428
Antigua and Barbuda,2000,2,75326,2.6551257202028515,17.060816,-61.796428
Antigua and Barbuda,2001,2,76497,2.614481613658052,17.060816,-61.796428
Antigua and Barbuda,2002,0,77588,0.0,17.060816,-61.796428
Antigua and Barbuda,2003,1,78658,1.2713265020722622,17.060816,-61.796428
Antigua and Barbuda,2004,2,79722,2.508717794335315,17.060816,-61.796428
Antigua and Barbuda,2005,0,80809,0.0,17.060816,-61.796428
Antigua and Barbuda,2006,0,81973,0.0,17.060816,-61.796428
Antigua and Barbuda,2007,1,83131,1.2029206914388135,17.060816,-61.796428
Antigua and Barbuda,2008,0,84273,0.0,17.060816,-61.796428
Antigua and Barbuda,2009,0,85405,0.0,17.060816,-61.796428
Antigua and Barbuda,2012,0,88703,0.0,17.060816,-61.796428
Antigua and Barbuda,2013,0,89779,0.0,17.060816,-61.796428
Antigua and Barbuda,2014,0,90837,0.0,17.060816,-61.796428
Antigua and Barbuda,2015,1,91889,1.0882695426003113,17.060816,-61.796428
Argentina,1985,1988,27090800,7.338284583696311,-38.416097,-63.616672
Argentina,1986,2284,27244400,8.383374198000324,-38.416097,-63.616672
Argentina,1987,2286,27599400,8.28278875627731,-38.416097,-63.616672
Argentina,1988,2354,28308000,8.315670481842588,-38.416097,-63.616672
Argentina,1989,2247,28702000,7.828722737091492,-38.416097,-63.616672
Argentina,1990,2140,29091100,7.356201724926181,-38.416097,-63.616672
Argentina,1991,1951,29623000,6.586098639570603,-38.416097,-63.616672
Argentina,1992,2184,30045400,7.268999580634639,-38.416097,-63.616672
Argentina,1993,2230,30477500,7.3168731031088505,-38.416097,-63.616672
Argentina,1994,2241,30911200,7.249799425450969,-38.416097,-63.616672
Argentina,1995,2204,31345400,7.031334741301754,-38.416097,-63.616672
Argentina,1996,2229,31780700,7.013690699072079,-38.416097,-63.616672
Argentina,1997,2184,32333781,6.754545656135916,-38.416097,-63.616672
Argentina,1998,2347,32757259,7.164824138674118,-38.416097,-63.616672
Argentina,1999,2423,33174862,7.303722921289018,-38.416097,-63.616672
Argentina,2000,2774,33585533,8.259508640223158,-38.416097,-63.616672
Argentina,2001,3132,34010946,9.208800013971972,-38.416097,-63.616672
Argentina,2002,3162,34407507,9.18985499298162,-38.416097,-63.616672
Argentina,2003,3289,34785907,9.454978419852615,-38.416097,-63.616672
Argentina,2004,3121,35162945,8.87582083923858,-38.416097,-63.616672
Argentina,2005,3058,35550617,8.601819765884795,-38.416097,-63.616672
Argentina,2006,3108,35918886,8.652829600561667,-38.416097,-63.616672
Argentina,2007,2946,36315492,8.112240362873234,-38.416097,-63.616672
Argentina,2008,3059,36733520,8.327543889069165,-38.416097,-63.616672
Argentina,2009,2884,37158001,7.761450891828115,-38.416097,-63.616672
Argentina,2010,2943,37578454,7.831615425158256,-38.416097,-63.616672
Argentina,2011,2912,38015739,7.659985249793514,-38.416097,-63.616672
Argentina,2012,3248,38441778,8.449140932034933,-38.416097,-63.616672
Argentina,2013,2987,38859125,7.6867402444084885,-38.416097,-63.616672
Argentina,2014,3231,39276555,8.22628155651635,-38.416097,-63.616672
Argentina,2015,3073,39699624,7.740627467907504,-38.416097,-63.616672
Armenia,1990,93,2983700,3.1169353487280893,40.069099,45.038189
Armenia,1991,80,3230800,2.4761668936486316,40.069099,45.038189
Armenia,1992,83,3308700,2.508538096533382,40.069099,45.038189
Armenia,1993,106,3366600,3.1485771995485057,40.069099,45.038189
Armenia,1994,112,3402500,3.2916972814107273,40.069099,45.038189
Armenia,1995,130,3443200,3.7755576208178443,40.069099,45.038189
Armenia,1996,87,3486300,2.4954823164959983,40.069099,45.038189
Armenia,1997,77,3526700,2.1833442027958148,40.069099,45.038189
Armenia,1998,66,3558000,1.854974704890388,40.069099,45.038189
Armenia,1999,67,3580700,1.8711425140335687,40.069099,45.038189
Armenia,2000,61,3606500,1.6913905448495772,40.069099,45.038189
Armenia,2001,60,3610516,1.6618123282101507,40.069099,45.038189
Armenia,2002,74,3014844,2.4545216933280796,40.069099,45.038189
Armenia,2003,59,3024366,1.9508220896544928,40.069099,45.038189
Armenia,2006,78,2764396,2.8215928542799222,40.069099,45.038189
Armenia,2007,71,2735313,2.595681006159076,40.069099,45.038189
Armenia,2008,63,3045391,2.0686998812303576,40.069099,45.038189
Armenia,2009,53,2689695,1.9704836421973495,40.069099,45.038189
Armenia,2010,73,2676225,2.7277228185223588,40.069099,45.038189
Armenia,2011,67,2670366,2.5090193628888326,40.069099,45.038189
Armenia,2012,79,2814300,2.8070923497850266,40.069099,45.038189
Armenia,2013,67,2810664,2.383778352730885,40.069099,45.038189
Armenia,2014,58,2803029,2.069190151082989,40.069099,45.038189
Armenia,2015,74,2795335,2.647267679902409,40.069099,45.038189
Armenia,2016,67,2400033,2.7916282817777924,40.069099,45.038189
Aruba,1995,8,73581,10.872371943844199,12.52111,-69.968338
Aruba,1999,9,81934,10.984450899504479,12.52111,-69.968338
Aruba,2000,10,83888,11.920656112912456,12.52111,-69.968338
Aruba,2001,4,86045,4.64873031553257,12.52111,-69.968338
Aruba,2002,9,88284,10.194372706266142,12.52111,-69.968338
Aruba,2003,2,90457,2.2109952795250782,12.52111,-69.968338
Aruba,2004,8,92335,8.664103536037256,12.52111,-69.968338
Aruba,2005,10,93728,10.669170365312395,12.52111,-69.968338
Aruba,2006,9,94508,9.523003343632285,12.52111,-69.968338
Aruba,2007,8,94814,8.437572510388762,12.52111,-69.968338
Aruba,2008,4,94814,4.218786255194381,12.52111,-69.968338
Aruba,2009,4,94795,4.219631837122211,12.52111,-69.968338
Aruba,2010,7,95006,7.367955708060544,12.52111,-69.968338
Aruba,2011,9,95488,9.425268096514746,12.52111,-69.968338
Australia,1985,1861,14562500,12.7793991416309,-25.274398,133.775136
Australia,1986,2044,14809800,13.801671865926616,-25.274398,133.775136
Australia,1987,2164,15046500,14.382082211810056,-25.274398,133.775136
Australia,1988,2172,15312100,14.18486033920886,-25.274398,133.775136
Australia,1989,2066,15570600,13.268595943637367,-25.274398,133.775136
Australia,1990,2202,15807000,13.930537103814766,-25.274398,133.775136
Australia,1991,2288,16012100,14.289193797190874,-25.274398,133.775136
Australia,1992,2251,16203500,13.892060357330207,-25.274398,133.775136
Australia,1993,2038,16370000,12.449602932193036,-25.274398,133.775136
Australia,1994,2283,16549400,13.795062056630453,-25.274398,133.775136
Australia,1995,2170,16766300,12.942628964052894,-25.274398,133.775136
Australia,1996,2426,17015100,14.257923844114933,-25.274398,133.775136
Australia,1997,2646,17221300,15.364693722309001,-25.274398,133.775136
Australia,1998,2632,17421730,15.107569684526164,-25.274398,133.775136
Australia,1999,2488,17641702,14.10294766343973,-25.274398,133.775136
Australia,2000,2391,17874410,13.37666529972178,-25.274398,133.775136
Australia,2001,2458,18130883,13.556978995452125,-25.274398,133.775136
Australia,2002,2319,18370058,12.62380336523706,-25.274398,133.775136
Australia,2003,2156,18608029,11.586396388354727,-25.274398,133.775136
Australia,2004,2114,18854551,11.212147136253735,-25.274398,133.775136
Australia,2006,2117,19109246,11.078406756603583,-25.274398,133.775136
Australia,2007,2229,19734430,11.294980397204277,-25.274398,133.775136
Australia,2008,2341,20120312,11.635008443209031,-25.274398,133.775136
Australia,2009,2337,20529317,11.383720169550696,-25.274398,133.775136
Australia,2010,2420,20847547,11.608080317554867,-25.274398,133.775136
Australia,2011,2392,20881910,11.45489086007937,-25.274398,133.775136
Australia,2012,2580,21238909,12.147516616790439,-25.274398,133.775136
Australia,2013,2608,21600180,12.073973457628593,-25.274398,133.775136
Australia,2014,2891,21927587,13.184305231578831,-25.274398,133.775136
Australia,2015,3027,22240785,13.610131117224505,-25.274398,133.775136
Austria,1985,2091,7110115,29.408807030547326,47.516231,14.550072
Austria,1986,2139,7119149,30.04572597089905,47.516231,14.550072
Austria,1987,2069,7130006,29.01820839982463,47.516231,14.550072
Austria,1988,1851,7144410,25.908367520900953,47.516231,14.550072
Austria,1989,1898,7177666,26.443136250697652,47.516231,14.550072
Austria,1990,1825,7231353,25.237324190922497,47.516231,14.550072
Austria,1991,1769,7299728,24.23377966959865,47.516231,14.550072
Austria,1992,1759,7375368,23.849657400145997,47.516231,14.550072
Austria,1993,1704,7433569,22.92304006325898,47.516231,14.550072
Austria,1994,1776,7462552,23.79882914048706,47.516231,14.550072
Austria,1995,1788,7477030,23.91323827776537,47.516231,14.550072
Austria,1996,1779,7493706,23.739922542998084,47.516231,14.550072
Austria,1997,1592,7512589,21.19109670447831,47.516231,14.550072
Austria,1998,1559,7533519,20.694180236354352,47.516231,14.550072
Austria,1999,1555,7561609,20.56440633203859,47.516231,14.550072
Austria,2000,1588,7592073,20.91655335769295,47.516231,14.550072
Austria,2001,1489,7634560,19.503416044932518,47.516231,14.550072
Austria,2002,1553,7683162,20.213032082364006,47.516231,14.550072
Austria,2003,1456,7722033,18.85513827770485,47.516231,14.550072
Austria,2004,1422,7773105,18.293847825289895,47.516231,14.550072
Austria,2005,1399,7827461,17.872973113503857,47.516231,14.550072
Austria,2006,1297,7869269,16.481835860484626,47.516231,14.550072
Austria,2007,1285,7897272,16.271441581346064,47.516231,14.550072
Austria,2008,1267,7925258,15.986861247924042,47.516231,14.550072
Austria,2009,1278,7946894,16.081754708191653,47.516231,14.550072
Austria,2010,1264,7968421,15.862615692619654,47.516231,14.550072
Austria,2011,1288,7995146,16.109774605742036,47.516231,14.550072
Austria,2012,1276,8031276,15.88788630847701,47.516231,14.550072
Austria,2013,1291,8079615,15.978484123315283,47.516231,14.550072
Austria,2014,1314,8141165,16.14019615128793,47.516231,14.550072
Austria,2015,1251,8219386,15.220114981824675,47.516231,14.550072
Austria,2016,1201,7484629,16.046219525376607,47.516231,14.550072
Azerbaijan,1990,114,6156800,1.8516112266112266,40.143105,47.576927
Azerbaijan,1991,134,6290600,2.130162464629765,40.143105,47.576927
Azerbaijan,1992,144,6370400,2.2604546025367327,40.143105,47.576927
Azerbaijan,1993,119,6442600,1.8470803712786765,40.143105,47.576927
Azerbaijan,1994,47,6521200,0.7207262467030607,40.143105,47.576927
Azerbaijan,1995,49,6605900,0.7417611529087633,40.143105,47.576927
Azerbaijan,1996,69,6668100,1.0347775228325908,40.143105,47.576927
Azerbaijan,1997,107,6711200,1.5943497437120038,40.143105,47.576927
Azerbaijan,1998,56,7044400,0.7949576968939868,40.143105,47.576927
Azerbaijan,1999,54,7106400,0.7598784194528876,40.143105,47.576927
Azerbaijan,2000,62,7415250,0.8361147634941505,40.143105,47.576927
Azerbaijan,2001,317,7518000,4.216546953977121,40.143105,47.576927
Azerbaijan,2002,92,7605700,1.2096191014633761,40.143105,47.576927
Azerbaijan,2003,129,7674400,1.680913165850099,40.143105,47.576927
Azerbaijan,2004,108,7738250,1.3956643944044196,40.143105,47.576927
Azerbaijan,2007,55,7921100,0.6943480072212193,40.143105,47.576927
Bahamas,1985,1,203700,0.49091801669121254,25.03428,-77.39628
Bahamas,1987,3,220900,1.358080579447714,25.03428,-77.39628
Bahamas,1993,7,243500,2.8747433264887063,25.03428,-77.39628
Bahamas,1994,3,249300,1.203369434416366,25.03428,-77.39628
Bahamas,1995,2,254500,0.7858546168958743,25.03428,-77.39628
Bahamas,1996,3,252438,1.188410619637297,25.03428,-77.39628
Bahamas,1997,2,255956,0.7813843004266359,25.03428,-77.39628
Bahamas,1998,3,260125,1.1532916866890919,25.03428,-77.39628
Bahamas,1999,6,264791,2.2659380417008133,25.03428,-77.39628
Bahamas,2000,11,269738,4.078031274792576,25.03428,-77.39628
Bahamas,2001,1,276140,0.36213514883754616,25.03428,-77.39628
Bahamas,2002,3,282555,1.0617401921749747,25.03428,-77.39628
Bahamas,2003,1,288888,0.34615491124588077,25.03428,-77.39628
Bahamas,2004,2,295237,0.6774218678553162,25.03428,-77.39628
Bahamas,2005,4,301763,1.325543555704311,25.03428,-77.39628
Bahamas,2006,2,308499,0.6483003186396066,25.03428,-77.39628
Bahamas,2007,5,314989,1.58735701881653,25.03428,-77.39628
Bahamas,2008,4,321447,1.244373100386689,25.03428,-77.39628
Bahamas,2009,6,327813,1.830311793614042,25.03428,-77.39628
Bahamas,2010,10,333869,2.9951867349169885,25.03428,-77.39628
Bahamas,2011,4,338383,1.1820924810052515,25.03428,-77.39628
Bahamas,2012,5,343558,1.4553583383300637,25.03428,-77.39628
Bahamas,2013,5,348959,1.4328330835427658,25.03428,-77.39628
Bahrain,1985,11,365900,3.006285870456409,25.930414,50.637772
Bahrain,1987,9,363900,2.47320692497939,25.930414,50.637772
Bahrain,1988,14,389700,3.59250705671029,25.930414,50.637772
Bahrain,1997,0,529754,0.0,25.930414,50.637772
Bahrain,1998,0,546008,0.0,25.930414,50.637772
Bahrain,1999,17,565762,3.0047970701461035,25.930414,50.637772
Bahrain,2000,29,590594,4.910310636410123,25.930414,50.637772
Bahrain,2001,23,624083,3.6854072294871036,25.930414,50.637772
Bahrain,2002,25,661010,3.782091042495575,25.930414,50.637772
Bahrain,2003,34,702913,4.837013969011812,25.930414,50.637772
Bahrain,2004,42,751559,5.588383613262565,25.930414,50.637772
Bahrain,2005,42,819540,5.1248261219708615,25.930414,50.637772
Bahrain,2006,28,888543,3.151226220903209,25.930414,50.637772
Bahrain,2007,40,964770,4.146065901717508,25.930414,50.637772
Bahrain,2008,43,1024110,4.198767710499848,25.930414,50.637772
Bahrain,2009,36,1092922,3.29392216461925,25.930414,50.637772
Bahrain,2010,19,1139160,1.6678956424031741,25.930414,50.637772
Bahrain,2011,18,1103462,1.6312297115804621,25.930414,50.637772
Bahrain,2012,19,1201778,1.580990831917376,25.930414,50.637772
Bahrain,2013,5,1214492,0.41169476620677614,25.930414,50.637772
Bahrain,2014,9,1213966,0.7413716693877752,25.930414,50.637772
Barbados,1985,7,231000,3.0303030303030303,13.193887,-59.543198
Barbados,1986,8,231600,3.4542314335060453,13.193887,-59.543198
Barbados,1987,6,233700,2.5673940949935816,13.193887,-59.543198
Barbados,1988,12,234800,5.110732538330494,13.193887,-59.543198
Barbados,1989,16,236000,6.779661016949152,13.193887,-59.543198
Barbados,1990,16,237000,6.751054852320675,13.193887,-59.543198
Barbados,1991,17,237000,7.172995780590717,13.193887,-59.543198
Barbados,1992,14,240000,5.833333333333333,13.193887,-59.543198
Barbados,1993,16,239600,6.677796327212021,13.193887,-59.543198
Barbados,1994,14,240300,5.826050769870994,13.193887,-59.543198
Barbados,1995,17,241200,7.048092868988391,13.193887,-59.543198
Barbados,2000,10,251133,3.981953785444366,13.193887,-59.543198
Barbados,2001,2,252406,0.7923741907878576,13.193887,-59.543198
Barbados,2002,0,253353,0.0,13.193887,-59.543198
Barbados,2003,0,254122,0.0,13.193887,-59.543198
Barbados,2004,3,254925,1.1768167107972933,13.193887,-59.543198
Barbados,2005,1,255889,0.39079444602933305,13.193887,-59.543198
Barbados,2006,9,256883,3.5035405223389637,13.193887,-59.543198
Barbados,2007,0,258083,0.0,13.193887,-59.543198
Barbados,2008,1,259414,0.385484206712051,13.193887,-59.543198
Barbados,2009,5,260718,1.9177808973680375,13.193887,-59.543198
Barbados,2010,3,261927,1.1453572942079282,13.193887,-59.543198
Barbados,2011,0,263203,0.0,13.193887,-59.543198
Barbados,2012,0,264270,0.0,13.193887,-59.543198
Barbados,2013,0,265165,0.0,13.193887,-59.543198
Belarus,1990,2085,9408800,22.16010543321146,53.709807,27.953389
Belarus,1991,2169,9476200,22.888921719676663,53.709807,27.953389
Belarus,1992,2424,9570900,25.326771776948874,53.709807,27.953389
Belarus,1993,2885,9641100,29.92397133107218,53.709807,27.953389
Belarus,1994,3153,9653900,32.66037559949864,53.709807,27.953389
Belarus,1995,3203,9673600,33.11073436983129,53.709807,27.953389
Belarus,1996,3627,9684800,37.4504377994383,53.709807,27.953389
Belarus,1997,3526,9692100,36.380144653893375,53.709807,27.953389
Belarus,1998,3556,9694800,36.67945702851013,53.709807,27.953389
Belarus,1999,3397,9563200,35.52158273381295,53.709807,27.953389
Belarus,2000,3483,9543479,36.49612473606323,53.709807,27.953389
Belarus,2001,3303,9513587,34.71876590816902,53.709807,27.953389
Belarus,2002,3291,9469234,34.75465914138356,53.709807,27.953389
Belarus,2003,3456,9420691,36.68520706177498,53.709807,27.953389
Belarus,2007,2659,9244456,28.763185199864655,53.709807,27.953389
Belarus,2008,2658,9205746,28.873271106980354,53.709807,27.953389
Belarus,2009,2743,9169969,29.912860119810656,53.709807,27.953389
Belarus,2010,2459,8981193,27.379436117228522,53.709807,27.953389
Belarus,2011,2172,8947320,24.27542549053795,53.709807,27.953389
Belarus,2013,1902,8910240,21.346226364273015,53.709807,27.953389
Belarus,2014,1741,8906977,19.546474634435455,53.709807,27.953389
Belgium,1985,2281,9269600,24.607318546647104,50.503887,4.469936
Belgium,1986,2202,9287100,23.71030784636754,50.503887,4.469936
Belgium,1987,2238,9291300,24.08704917503471,50.503887,4.469936
Belgium,1988,1996,9319300,21.417917654759478,50.503887,4.469936
Belgium,1989,1920,9349200,20.536516493389808,50.503887,4.469936
Belgium,1990,1895,9369700,20.224767068315955,50.503887,4.469936
Belgium,1991,1805,9396600,19.209075623097714,50.503887,4.469936
Belgium,1992,1878,9428100,19.919177777070672,50.503887,4.469936
Belgium,1993,2142,9462900,22.635767048156485,50.503887,4.469936
Belgium,1994,2131,9497400,22.437719796997072,50.503887,4.469936
Belgium,1995,2155,9527100,22.61968489886744,50.503887,4.469936
Belgium,1996,2013,9557545,21.06189403241104,50.503887,4.469936
Belgium,1997,2146,9576223,22.409670284411714,50.503887,4.469936
Belgium,1998,2019,9620997,20.98535110238575,50.503887,4.469936
Belgium,1999,1857,9648277,19.246959845783863,50.503887,4.469936
Belgium,2000,2143,9674025,22.152103183524954,50.503887,4.469936
Belgium,2001,2165,9710055,22.296475148698953,50.503887,4.469936
Belgium,2002,2076,9758570,21.273608735706155,50.503887,4.469936
Belgium,2003,2091,9804122,21.32776397519329,50.503887,4.469936
Belgium,2004,1987,9848022,20.17664054771608,50.503887,4.469936
Belgium,2005,2029,9901014,20.49285053025882,50.503887,4.469936
Belgium,2006,1935,9962702,19.422441823513342,50.503887,4.469936
Belgium,2007,1857,10030266,18.513965631619342,50.503887,4.469936
Belgium,2008,1999,10100850,19.790413678056797,50.503887,4.469936
Belgium,2009,2013,10173366,19.786961365589324,50.503887,4.469936
Belgium,2010,2013,10211171,19.713703746612413,50.503887,4.469936
Belgium,2011,2088,10355126,20.16392654227481,50.503887,4.469936
Belgium,2012,2026,10442637,19.40122978515867,50.503887,4.469936
Belgium,2013,1895,10526149,18.002785254132352,50.503887,4.469936
Belgium,2014,1899,10578848,17.950914882225362,50.503887,4.469936
Belgium,2015,1867,10624356,17.57282982610899,50.503887,4.469936
Belize,1986,3,146800,2.043596730245232,17.189877,-88.49765
Belize,1987,4,144069,2.7764473967335097,17.189877,-88.49765
Belize,1989,1,153088,0.6532190635451505,17.189877,-88.49765
Belize,1990,3,158000,1.89873417721519,17.189877,-88.49765
Belize,1991,2,162200,1.2330456226880395,17.189877,-88.49765
Belize,1993,1,170800,0.585480093676815,17.189877,-88.49765
Belize,1994,8,170874,4.68181232955277,17.189877,-88.49765
Belize,1995,14,180500,7.75623268698061,17.189877,-88.49765
Belize,1996,8,180926,4.421697268496512,17.189877,-88.49765
Belize,1997,1,187650,0.5329070077271516,17.189877,-88.49765
Belize,1998,12,195108,6.1504397564425854,17.189877,-88.49765
Belize,1999,18,202699,8.880162210963054,17.189877,-88.49765
Belize,2000,18,210109,8.566981899871019,17.189877,-88.49765
Belize,2001,19,217279,8.744517417697983,17.189877,-88.49765
Belize,2002,14,224136,6.246207659635221,17.189877,-88.49765
Belize,2003,12,230890,5.197280090086188,17.189877,-88.49765
Belize,2004,20,237791,8.410747252839679,17.189877,-88.49765
Belize,2005,12,245020,4.8975593829075175,17.189877,-88.49765
Belize,2006,11,252826,4.350818349378624,17.189877,-88.49765
Belize,2007,8,260667,3.069049783823806,17.189877,-88.49765
Belize,2008,11,268487,4.097032631002619,17.189877,-88.49765
Belize,2009,15,276189,5.4310635108566965,17.189877,-88.49765
Belize,2010,15,283796,5.285486758093842,17.189877,-88.49765
Belize,2011,33,291662,11.314466745753647,17.189877,-88.49765
Belize,2012,18,298946,6.021154322185278,17.189877,-88.49765
Belize,2013,17,305888,5.557589706036196,17.189877,-88.49765
Belize,2014,24,312780,7.673124880107423,17.189877,-88.49765
Belize,2015,26,319835,8.129191614426189,17.189877,-88.49765
Bosnia and Herzegovina,2011,5,3673312,0.13611694296591198,43.915886,17.679076
Bosnia and Herzegovina,2014,313,3654169,8.5655589547172,43.915886,17.679076
Brazil,1985,4228,117478900,3.598944150821977,-14.235004,-51.92528
Brazil,1986,4271,118776400,3.5958321686799732,-14.235004,-51.92528
Brazil,1987,4672,122822467,3.8038643206865403,-14.235004,-51.92528
Brazil,1988,4466,125701294,3.552867164597367,-14.235004,-51.92528
Brazil,1989,4463,128570308,3.4712524761160255,-14.235004,-51.92528
Brazil,1990,4803,131387553,3.65559742177404,-14.235004,-51.92528
Brazil,1991,5156,134281850,3.8396849611470203,-14.235004,-51.92528
Brazil,1992,5207,137007021,3.800535156515811,-14.235004,-51.92528
Brazil,1993,5508,139615477,3.9451213564238294,-14.235004,-51.92528
Brazil,1994,5896,142188450,4.146609657816792,-14.235004,-51.92528
Brazil,1995,6536,144783591,4.514323726091308,-14.235004,-51.92528
Brazil,1996,6698,147353130,4.545543077367953,-14.235004,-51.92528
Brazil,1997,6891,149932627,4.596064337617455,-14.235004,-51.92528
Brazil,1998,6922,152524311,4.538292915153703,-14.235004,-51.92528
Brazil,1999,6507,155122073,4.194760857792302,-14.235004,-51.92528
Brazil,2000,6763,157715991,4.288087693022834,-14.235004,-51.92528
Brazil,2001,7710,160178796,4.813371178042816,-14.235004,-51.92528
Brazil,2002,7697,162761414,4.729007822456003,-14.235004,-51.92528
Brazil,2003,7839,165396911,4.7395081036307865,-14.235004,-51.92528
Brazil,2004,7995,167993068,4.759124941988677,-14.235004,-51.92528
Brazil,2005,8529,170483960,5.002816687270756,-14.235004,-51.92528
Brazil,2006,8618,172974722,4.98223087186115,-14.235004,-51.92528
Brazil,2007,8855,175293192,5.051536741940326,-14.235004,-51.92528
Brazil,2008,9184,177471632,5.1749115599500435,-14.235004,-51.92528
Brazil,2009,9346,179569551,5.204668579919766,-14.235004,-51.92528
Brazil,2010,9429,181629712,5.191331250913397,-14.235004,-51.92528
Brazil,2011,9822,183656441,5.348029149710029,-14.235004,-51.92528
Brazil,2012,10295,185591215,5.5471375625187855,-14.235004,-51.92528
Brazil,2013,10513,187458852,5.608164078589364,-14.235004,-51.92528
Brazil,2014,10631,189285554,5.616382114400553,-14.235004,-51.92528
Brazil,2015,11163,191087085,5.8418390756235565,-14.235004,-51.92528
Bulgaria,1985,1456,8392500,17.348823354185285,42.733883,25.48583
Bulgaria,1986,1408,8391500,16.778883393910505,42.733883,25.48583
Bulgaria,1987,1492,8375400,17.814074551663204,42.733883,25.48583
Bulgaria,1988,1452,8389800,17.30672960022885,42.733883,25.48583
Bulgaria,1989,1460,8403200,17.374333587204877,42.733883,25.48583
Bulgaria,1990,1323,8418500,15.715388727207934,42.733883,25.48583
Bulgaria,1991,1384,8431900,16.41385690057994,42.733883,25.48583
Bulgaria,1992,1519,8041500,18.889510663433438,42.733883,25.48583
Bulgaria,1993,1470,8001000,18.372703412073488,42.733883,25.48583
Bulgaria,1994,1464,7995500,18.310299543493215,42.733883,25.48583
Bulgaria,1995,1433,7983900,17.948621600971954,42.733883,25.48583
Bulgaria,1996,1526,7963300,19.162909848931974,42.733883,25.48583
Bulgaria,1997,1465,7933900,18.46506762122033,42.733883,25.48583
Bulgaria,1998,1503,7899500,19.02652066586493,42.733883,25.48583
Bulgaria,1999,1307,7866600,16.6145475809117,42.733883,25.48583
Bulgaria,2000,1383,7829095,17.664876974924944,42.733883,25.48583
Bulgaria,2001,1314,7591926,17.30786100918265,42.733883,25.48583
Bulgaria,2002,1317,7544410,17.45663345443845,42.733883,25.48583
Bulgaria,2003,1092,7493166,14.57327917198151,42.733883,25.48583
Bulgaria,2004,1013,7447563,13.601764765199032,42.733883,25.48583
Bulgaria,2005,982,7404051,13.263009668626,42.733883,25.48583
Bulgaria,2006,977,7358508,13.277148030551846,42.733883,25.48583
Bulgaria,2007,902,7312474,12.3350865931284,42.733883,25.48583
Bulgaria,2008,939,7267511,12.920517079368713,42.733883,25.48583
Bulgaria,2009,868,7219817,12.022465389358207,42.733883,25.48583
Bulgaria,2010,859,7162740,11.992617350343584,42.733883,25.48583
Bulgaria,2011,763,7056527,10.812684483457655,42.733883,25.48583
Bulgaria,2012,872,6959652,12.529362100288923,42.733883,25.48583
Bulgaria,2013,721,6920644,10.418105598265132,42.733883,25.48583
Bulgaria,2014,724,6883874,10.517333699018895,42.733883,25.48583
Canada,1985,3258,23499900,13.863888782505459,56.130366,-106.346771
Canada,1986,3670,23499100,15.617619398189717,56.130366,-106.346771
Canada,1987,3591,23798100,15.089439913270388,56.130366,-106.346771
Canada,1988,3510,24080600,14.576048769548931,56.130366,-106.346771
Canada,1989,3491,24368400,14.325930303179529,56.130366,-106.346771
Canada,1990,3378,24704400,13.673677563510953,56.130366,-106.346771
Canada,1991,3593,25390400,14.151017707479994,56.130366,-106.346771
Canada,1992,3708,26454400,14.016571912422886,56.130366,-106.346771
Canada,1993,3803,26944700,14.114092938499965,56.130366,-106.346771
Canada,1994,3748,27246000,13.756147691404243,56.130366,-106.346771
